year,month,country,type,flavor,location,unknown,masa,sales
2020,Apr,Mexico,Regular,Mole,Sur,206051447,Tamal mix,12873.44
2020,May,Mexico,Regular,Mole,Sur,206051447,Tamal mix,6794.37
2020,May,Mexico,Regular,Mole,Sur,206051447,Tamal mix,0.00
2020,Jun,Mexico,Regular,Mole,Sur,206051447,Tamal mix,0.00
2019,Jan,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,444.97
2019,Jan,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2019,Jan,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,0.00
2019,Feb,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,0.00
2019,Mar,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,5768.32
2020,Apr,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,0.00
2019,Apr,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,5566.21
2019,Jan,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,5369.49
2019,Jun,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,0.00
2019,Oct,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,9189.85
2019,Jun,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,0.00
2019,Feb,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,33680.96
2019,Apr,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2019,May,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2019,May,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,51210.72
2019,Sep,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,85343.60
2019,Sep,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2019,Nov,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,428133.08
2019,Nov,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2019,Nov,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,63044.90
2019,Dec,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,52417.96
2019,Jun,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2020,May,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2020,Jul,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,15158.61
2019,Mar,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,18032.02
2019,Apr,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,0.00
2019,Jun,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,1.27
2019,Dec,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,2.75
2020,Jan,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,11965.79
2020,Mar,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,0.00
2019,Dec,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2020,Jan,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2020,Jan,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,14972.92
2020,Jan,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2020,Jan,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,50628.07
2020,Feb,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.83
2020,Feb,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2020,Feb,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2020,Apr,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2020,Apr,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2020,May,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2020,May,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2020,May,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,330251.89
2020,Jun,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2020,Jul,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,78907.41
2020,Jul,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2020,Feb,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,0.00
2019,Jul,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,442873.47
2019,Nov,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,469322.24
2019,Jan,Mexico,Regular,Verde,Sur,206054370,Tamal mix,103.10
2019,Feb,Mexico,Regular,Verde,Sur,206054370,Tamal mix,0.00
2020,May,Mexico,Regular,Verde,Sur,206054370,Tamal mix,73.17
2019,Sep,Mexico,Regular,Cajeta,Sur,ABYT055818,Atole mix,0.00
2019,Nov,Mexico,Regular,Cajeta,Sur,ABYT055818,Atole mix,936.56
2020,Jul,Mexico,Regular,Cajeta,Sur,ABYT055818,Atole mix,0.00
2019,Jan,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,0.00
2019,Jun,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,0.00
2019,Sep,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,0.00
2020,Feb,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,240464.58
2020,Mar,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,0.00
2020,Aug,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,193612.78
2020,Feb,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,4889.57
2020,Mar,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,5786.19
2020,May,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,0.00
2020,Jun,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,0.00
2019,Mar,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,5939.42
2019,May,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,0.00
2019,Jan,Mexico,Regular,Mole,Sur,206051447,Tamal mix,21971.12
2019,Jan,Mexico,Regular,Mole,Sur,206051447,Tamal mix,93793.05
2019,Sep,Mexico,Regular,Mole,Sur,206051447,Tamal mix,14743.81
2019,Nov,Mexico,Regular,Mole,Sur,206051447,Tamal mix,0.00
2019,Dec,Mexico,Regular,Mole,Sur,206051447,Tamal mix,0.00
2019,Dec,Mexico,Regular,Mole,Sur,206051447,Tamal mix,0.00
2019,Dec,Mexico,Regular,Mole,Sur,206051447,Tamal mix,0.00
2020,Jan,Mexico,Regular,Mole,Sur,206051447,Tamal mix,83411.93
2020,Jan,Mexico,Regular,Mole,Sur,206051447,Tamal mix,0.00
2020,Jan,Mexico,Regular,Mole,Sur,206051447,Tamal mix,5.13
2020,Feb,Mexico,Regular,Mole,Sur,206051447,Tamal mix,90385.16
2020,Mar,Mexico,Regular,Mole,Sur,206051447,Tamal mix,0.00
2020,May,Mexico,Regular,Mole,Sur,206051447,Tamal mix,0.00
2020,Aug,Mexico,Regular,Mole,Sur,206051447,Tamal mix,12901.02
2020,Aug,Mexico,Regular,Mole,Sur,206051447,Tamal mix,58246.59
2019,Jan,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2019,Jan,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2019,Feb,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,293743.26
2019,Mar,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,54386.88
2019,Mar,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2019,Apr,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2019,May,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,80197.68
2019,Jun,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2019,Jun,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2019,Jul,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2019,Aug,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2019,Aug,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2019,Sep,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2019,Sep,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,2784.24
2019,Sep,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,35594.90
2019,Oct,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,438134.32
2019,Dec,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2019,Aug,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,90592.16
2020,Aug,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,6042.90
2019,Jan,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,0.00
2019,Feb,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,6.45
2019,Mar,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,0.00
2019,Apr,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,0.00
2019,Jun,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,17797.75
2019,Jul,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,0.00
2019,Dec,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,6245.20
2020,Jan,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2020,Feb,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2020,Feb,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,387750.09
2020,Feb,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2020,Mar,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2020,Apr,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,366442.26
2020,May,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,25717.08
2020,May,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,69064.72
2020,May,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,11062.76
2020,Jun,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,101151.57
2020,Jun,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,399612.94
2020,Jul,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2020,Jul,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,307231.11
2020,Jul,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,28217.49
2020,Aug,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,2008.59
2019,Apr,Mexico,Regular,Cajeta,Sur,ABYT055818,Atole mix,0.00
2019,Aug,Mexico,Regular,Cajeta,Sur,ABYT055818,Atole mix,0.00
2019,Mar,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,84945.35
2019,Apr,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,42613.60
2019,Apr,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,83715.77
2019,May,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2019,Jun,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2019,Jul,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,80966.71
2019,Jul,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2019,Aug,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2019,Aug,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,65571.89
2019,Aug,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2019,Oct,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2019,Oct,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,17373.56
2019,Nov,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,19417.05
2019,Nov,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2019,Nov,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,21681.14
2019,Nov,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,56338.80
2019,Dec,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,111065.01
2019,Jan,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,471.29
2019,Jul,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,5.28
2019,Dec,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,297202.83
2020,Jul,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,275938.88
2020,Mar,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,0.00
2020,May,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,4359.10
2019,Jan,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,845.37
2019,Mar,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,0.00
2019,Apr,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,0.00
2020,Apr,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,14890.10
2019,Jul,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,0.00
2019,Oct,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,0.00
2019,May,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,8268.50
2019,Jun,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,389.93
2019,Sep,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,0.00
2020,Jul,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,0.00
2019,Aug,Mexico,Regular,Verde,Sur,206054370,Tamal mix,0.00
2019,Sep,Mexico,Regular,Verde,Sur,206054370,Tamal mix,167.83
2020,Mar,Mexico,Regular,Verde,Sur,206054370,Tamal mix,0.00
2020,Jun,Mexico,Low-Calorie,Verde,Sur,206054370,Tamal mix,0.00
2019,Feb,Mexico,Regular,Mole,Sur,206051447,Tamal mix,88991.89
2019,Mar,Mexico,Regular,Mole,Sur,206051447,Tamal mix,0.00
2019,May,Mexico,Regular,Mole,Sur,206051447,Tamal mix,20681.93
2019,May,Mexico,Regular,Mole,Sur,206051447,Tamal mix,0.00
2019,Sep,Mexico,Regular,Mole,Sur,206051447,Tamal mix,23097.04
2019,Oct,Mexico,Regular,Mole,Sur,206051447,Tamal mix,0.00
2019,Oct,Mexico,Regular,Mole,Sur,206051447,Tamal mix,10628.33
2019,Oct,Mexico,Regular,Mole,Sur,206051447,Tamal mix,0.00
2019,Nov,Mexico,Regular,Mole,Sur,206051447,Tamal mix,0.00
2020,Feb,Mexico,Regular,Mole,Sur,206051447,Tamal mix,0.41
2020,Feb,Mexico,Regular,Mole,Sur,206051447,Tamal mix,82241.63
2020,Mar,Mexico,Regular,Mole,Sur,206051447,Tamal mix,0.00
2020,Apr,Mexico,Regular,Mole,Sur,206051447,Tamal mix,123075.54
2020,Apr,Mexico,Regular,Mole,Sur,206051447,Tamal mix,0.00
2020,May,Mexico,Regular,Mole,Sur,206051447,Tamal mix,0.00
2020,Jun,Mexico,Regular,Mole,Sur,206051447,Tamal mix,0.00
2020,Jul,Mexico,Regular,Mole,Sur,206051447,Tamal mix,0.00
2020,Aug,Mexico,Regular,Mole,Sur,206051447,Tamal mix,3138.89
2019,Jan,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2019,Apr,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2019,Oct,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,98475.32
2020,Jan,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,57484.59
2020,Apr,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2019,Jan,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,17.61
2019,Sep,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,3.91
2019,Oct,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,3.06
2019,Dec,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,0.00
2020,Jan,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,10799.58
2020,Feb,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,917902.16
2020,Mar,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2020,Apr,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2020,Jul,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2020,Aug,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,2907.16
2020,Aug,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,390819.44
2020,Aug,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,25314.17
2019,Feb,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,0.00
2019,May,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,0.00
2019,May,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,25787.04
2019,Jun,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,0.00
2019,Jul,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,0.00
2019,Aug,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,0.00
2020,Feb,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,1.06
2020,May,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,284641.05
2020,Jun,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,0.00
2020,Jul,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,0.00
2019,Sep,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,6695.14
2020,Jan,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,0.00
2020,May,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,0.00
2019,Nov,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,24354.88
2019,Mar,Mexico,Regular,Cajeta,Sur,ABYT055818,Atole mix,0.00
2019,Dec,Mexico,Regular,Cajeta,Sur,ABYT055818,Atole mix,0.00
2020,Mar,Mexico,Regular,Cajeta,Sur,ABYT055818,Atole mix,0.00
2019,Dec,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,0.00
2020,Jul,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,0.00
2019,Jan,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,389354.30
2019,Mar,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,0.00
2019,Mar,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,19999.04
2019,Jun,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,527883.30
2020,May,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,0.00
2019,Nov,Mexico,Regular,Verde,Sur,206054370,Tamal mix,124.54
2019,Dec,Mexico,Regular,Verde,Sur,206054370,Tamal mix,0.00
2019,Feb,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2019,Feb,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,40923.21
2019,Apr,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,44779.96
2019,Apr,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,24915.40
2019,Apr,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2019,May,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2019,May,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2019,Jun,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,98363.33
2019,Jun,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2019,Jul,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2019,Jul,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2019,Sep,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,49182.82
2019,Sep,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,1378338.71
2019,Nov,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2019,Jan,Mexico,Regular,Mole,Sur,206051447,Tamal mix,0.00
2019,Feb,Mexico,Regular,Mole,Sur,206051447,Tamal mix,0.00
2019,Mar,Mexico,Regular,Mole,Sur,206051447,Tamal mix,0.00
2019,Apr,Mexico,Regular,Mole,Sur,206051447,Tamal mix,0.00
2019,Jun,Mexico,Regular,Mole,Sur,206051447,Tamal mix,133948.56
2019,Sep,Mexico,Regular,Mole,Sur,206051447,Tamal mix,0.00
2019,Oct,Mexico,Regular,Mole,Sur,206051447,Tamal mix,0.00
2019,Nov,Mexico,Regular,Mole,Sur,206051447,Tamal mix,12442.39
2019,Dec,Mexico,Regular,Mole,Sur,206051447,Tamal mix,16765.87
2019,Dec,Mexico,Regular,Mole,Sur,206051447,Tamal mix,187138.59
2020,Mar,Mexico,Regular,Mole,Sur,206051447,Tamal mix,43921.11
2020,Mar,Mexico,Regular,Mole,Sur,206051447,Tamal mix,111110.94
2020,May,Mexico,Regular,Mole,Sur,206051447,Tamal mix,3217.63
2020,Jun,Mexico,Regular,Mole,Sur,206051447,Tamal mix,2080.57
2020,Jul,Mexico,Regular,Mole,Sur,206051447,Tamal mix,22.19
2019,May,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2019,Nov,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,92107.17
2020,Feb,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,80166.87
2020,Mar,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,79490.68
2019,Jul,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,12498.20
2019,Jul,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,0.32
2019,Aug,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,12994.64
2019,Aug,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,0.00
2020,Feb,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,10998.19
2020,Feb,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,0.00
2020,Jul,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,0.00
2019,Dec,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2019,Dec,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,64535.71
2019,Dec,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2020,Jan,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,18760.07
2020,Jan,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2020,Apr,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2020,May,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,35098.98
2020,May,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2020,May,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2020,Jun,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,29099.19
2020,Aug,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,154217.75
2019,Mar,Mexico,Regular,Cajeta,Sur,ABYT055818,Atole mix,4737.78
2019,Oct,Mexico,Regular,Cajeta,Sur,ABYT055818,Atole mix,105.25
2020,Jan,Mexico,Regular,Cajeta,Sur,ABYT055818,Atole mix,56.11
2020,Jan,Mexico,Regular,Cajeta,Sur,ABYT055818,Atole mix,1203.53
2020,Apr,Mexico,Regular,Cajeta,Sur,ABYT055818,Atole mix,0.00
2019,Feb,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2019,Mar,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,49032.41
2019,Apr,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,500382.49
2019,May,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,47253.97
2019,Jun,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2019,Jun,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2019,Jun,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2019,Jul,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2019,Jul,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,67617.41
2019,Aug,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,28727.83
2019,Sep,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2019,Sep,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,19451.92
2019,Sep,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2019,Sep,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,24641.51
2019,Oct,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,40158.19
2019,Oct,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2019,Nov,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2019,Nov,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,285157.49
2019,Nov,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,22793.77
2019,Nov,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,43237.09
2020,Jun,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,0.00
2019,Jan,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,0.00
2019,Mar,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,0.00
2020,Mar,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,0.00
2020,Apr,Mexico,Regular,Verde,Sur,206054370,Tamal mix,87.20
2019,Jan,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,0.00
2019,Mar,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,0.00
2019,May,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,0.00
2019,Aug,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,218287.80
2020,Jun,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,357839.77
2020,Jan,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,3400.67
2019,May,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,963.72
2019,Nov,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,13228.77
2019,Jan,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,27819.83
2019,Sep,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,0.00
2019,Jan,Mexico,Regular,Mole,Sur,206051447,Tamal mix,0.00
2019,Apr,Mexico,Regular,Mole,Sur,206051447,Tamal mix,10507.10
2019,Jul,Mexico,Regular,Mole,Sur,206051447,Tamal mix,0.00
2019,Jul,Mexico,Regular,Mole,Sur,206051447,Tamal mix,18770.23
2019,Sep,Mexico,Regular,Mole,Sur,206051447,Tamal mix,40698.14
2019,Sep,Mexico,Regular,Mole,Sur,206051447,Tamal mix,0.00
2019,Oct,Mexico,Regular,Mole,Sur,206051447,Tamal mix,30612.19
2019,Nov,Mexico,Regular,Mole,Sur,206051447,Tamal mix,0.00
2020,Jun,Mexico,Regular,Mole,Sur,206051447,Tamal mix,0.00
2019,Jan,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,359750.30
2019,Jan,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2019,Jan,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,848429.29
2019,Mar,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2019,Oct,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2019,Jan,Mexico,Regular,Arroz,Sur,ABYT057271,Atole mix,14.09
2020,Feb,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,58309.26
2020,Feb,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,43117.29
2020,Feb,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2020,Feb,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,40213.40
2020,Mar,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,83937.38
2020,Apr,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2020,May,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,378756.34
2020,May,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2020,Jun,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,0.00
2020,Aug,Mexico,Regular,Dulce,Sur,206050084,Tamal mix,29765.75
