year,month,country,type,flavor,location,unknown,masa,sales
2020,Apr,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2020,Apr,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,1498.94
2020,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2020,Jun,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,2174.39
2020,Jun,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2020,Jun,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.79
2020,Jun,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2020,Jun,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2020,Jul,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2020,Jul,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2020,Aug,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,6552.63
2020,Aug,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,2360.73
2020,Aug,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,24.58
2020,Aug,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,1142.63
2020,Aug,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,97039.51
2020,Aug,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,134.55
2020,Aug,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,946.08
2020,Aug,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,133349.38
2020,Aug,Mexico,Regular,Cajeta,Norte,ABYT055818,Atole mix,3.81
2020,Mar,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,96.87
2020,Apr,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,29572.78
2019,May,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,722.50
2019,Nov,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,248666.75
2019,Dec,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,8.19
2020,Apr,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,0.00
2020,Aug,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,67.30
2020,Jun,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,0.00
2019,Jul,Mexico,Regular,Verde,Norte,206054370,Tamal mix,92.05
2019,Sep,Mexico,Regular,Verde,Norte,206054370,Tamal mix,0.00
2019,Nov,Mexico,Regular,Verde,Norte,206054370,Tamal mix,30.30
2020,May,Mexico,Regular,Verde,Norte,206054370,Tamal mix,120.03
2019,Jan,Mexico,Regular,Mole,Norte,206051447,Tamal mix,1621.43
2019,Jan,Mexico,Regular,Mole,Norte,206051447,Tamal mix,0.00
2019,Jan,Mexico,Regular,Mole,Norte,206051447,Tamal mix,17553.93
2019,Feb,Mexico,Regular,Mole,Norte,206051447,Tamal mix,2027.62
2019,Mar,Mexico,Regular,Mole,Norte,206051447,Tamal mix,3783.45
2019,Mar,Mexico,Regular,Mole,Norte,206051447,Tamal mix,1533.10
2019,Apr,Mexico,Regular,Mole,Norte,206051447,Tamal mix,1830.64
2019,May,Mexico,Regular,Mole,Norte,206051447,Tamal mix,0.00
2019,Jun,Mexico,Regular,Mole,Norte,206051447,Tamal mix,2479.75
2019,Jul,Mexico,Regular,Mole,Norte,206051447,Tamal mix,7923.44
2019,Aug,Mexico,Regular,Mole,Norte,206051447,Tamal mix,0.00
2019,Aug,Mexico,Regular,Mole,Norte,206051447,Tamal mix,6970.35
2019,Aug,Mexico,Regular,Mole,Norte,206051447,Tamal mix,0.00
2019,Aug,Mexico,Regular,Mole,Norte,206051447,Tamal mix,0.00
2019,Aug,Mexico,Regular,Mole,Norte,206051447,Tamal mix,0.00
2019,Sep,Mexico,Regular,Mole,Norte,206051447,Tamal mix,0.00
2019,Oct,Mexico,Regular,Mole,Norte,206051447,Tamal mix,5991.09
2019,Oct,Mexico,Regular,Mole,Norte,206051447,Tamal mix,0.00
2019,Nov,Mexico,Regular,Mole,Norte,206051447,Tamal mix,1181.40
2019,Dec,Mexico,Regular,Mole,Norte,206051447,Tamal mix,2263.72
2019,Dec,Mexico,Regular,Mole,Norte,206051447,Tamal mix,6587.31
2020,Jan,Mexico,Regular,Mole,Norte,206051447,Tamal mix,0.00
2020,Jan,Mexico,Regular,Mole,Norte,206051447,Tamal mix,715.92
2020,Jan,Mexico,Regular,Mole,Norte,206051447,Tamal mix,1431.63
2020,Feb,Mexico,Regular,Mole,Norte,206051447,Tamal mix,260.53
2020,Feb,Mexico,Regular,Mole,Norte,206051447,Tamal mix,0.00
2020,Feb,Mexico,Regular,Mole,Norte,206051447,Tamal mix,0.00
2020,Mar,Mexico,Regular,Mole,Norte,206051447,Tamal mix,0.00
2020,Apr,Mexico,Regular,Mole,Norte,206051447,Tamal mix,130.55
2020,Apr,Mexico,Regular,Mole,Norte,206051447,Tamal mix,4945.58
2020,Apr,Mexico,Regular,Mole,Norte,206051447,Tamal mix,0.00
2020,May,Mexico,Regular,Mole,Norte,206051447,Tamal mix,0.00
2020,May,Mexico,Regular,Mole,Norte,206051447,Tamal mix,0.00
2020,Jun,Mexico,Regular,Mole,Norte,206051447,Tamal mix,0.00
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,8952.88
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,17440.36
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,10724.81
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,-183.61
2019,Jan,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,-27.92
2019,Mar,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,7.37
2019,Sep,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,0.00
2020,Jan,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,0.00
2020,Aug,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,23845.32
2019,Mar,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,5465.60
2019,Oct,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,0.00
2020,Jan,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,0.00
2019,Sep,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,57.41
2020,Jan,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,61.99
2020,Mar,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,0.00
2020,Apr,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,32210.83
2019,Jun,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,32405.94
2019,Nov,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,26563.18
2019,Feb,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,33021.25
2019,Feb,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,3153.22
2019,Feb,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2019,Feb,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2019,Mar,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,1915.15
2019,Mar,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,93.81
2019,Mar,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,24781.47
2019,Mar,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,127070.18
2019,Apr,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,12724.25
2019,Apr,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,26691.19
2019,Apr,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,5213.28
2019,Apr,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,59414.58
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,6715.01
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,9095.10
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,1815.87
2019,Jun,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,9199.84
2019,Jun,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,12132.00
2019,Jun,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,26714.86
2019,Jun,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,17982.10
2019,Jun,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,23587.47
2019,Jul,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2019,Jul,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2019,Jul,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,89899.89
2019,Jul,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,20769.72
2019,Jul,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,70.40
2019,Jul,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.75
2019,Jul,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2019,Aug,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,33045.81
2019,Aug,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,9543.42
2019,Aug,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,156567.04
2019,Aug,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2019,Aug,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2019,Aug,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,574.70
2019,Sep,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,119719.39
2019,Sep,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2019,Oct,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,9434.31
2019,Oct,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2019,Oct,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,110559.85
2019,Nov,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2019,Nov,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,1449.45
2019,Dec,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2019,Dec,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2019,Feb,Mexico,Regular,Mole,Norte,206051447,Tamal mix,4442.30
2019,Feb,Mexico,Regular,Mole,Norte,206051447,Tamal mix,539.24
2019,Sep,Mexico,Regular,Mole,Norte,206051447,Tamal mix,5418.07
2019,Oct,Mexico,Regular,Mole,Norte,206051447,Tamal mix,513.56
2019,Dec,Mexico,Regular,Mole,Norte,206051447,Tamal mix,530.68
2020,Jun,Mexico,Regular,Mole,Norte,206051447,Tamal mix,51.36
2019,Jun,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2019,Nov,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,1848.82
2020,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,1087.04
2020,Apr,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,342.37
2019,Mar,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,10706.99
2019,Apr,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,0.00
2019,May,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,8451.13
2020,Aug,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,2509.38
2019,Dec,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2020,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2020,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2020,Feb,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,33514.26
2020,Feb,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2020,Feb,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,119569.93
2020,Feb,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,2763.60
2020,Mar,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,776.52
2020,Mar,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2020,Mar,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2020,Mar,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2020,Mar,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,84552.74
2020,Mar,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2020,Mar,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2020,Mar,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,4851.71
2020,Apr,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,113798.94
2020,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2020,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2020,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2020,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.38
2020,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2020,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2020,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2020,Jun,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,6.34
2020,Jun,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,361246.13
2020,Jun,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2020,Jul,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,1763.89
2020,Jul,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,81.45
2020,Jul,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2020,Jul,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2020,Jul,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,51363.29
2020,Jul,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2020,Aug,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,3678.69
2020,Aug,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,4338.87
2020,Aug,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,5635.88
2020,Aug,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,5018.51
2020,Aug,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,4679.70
2020,Aug,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,1031.88
2020,Aug,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,10509.86
2020,Jan,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,22317.41
2020,Jul,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,1845.19
2019,Jan,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,-6077.67
2019,Jul,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,507.11
2020,Feb,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,0.00
2020,Feb,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,278917.92
2020,Mar,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,0.00
2020,Mar,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,2208.70
2020,Jun,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,0.00
2020,Jul,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,9994.55
2020,Aug,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,20.69
2019,Feb,Mexico,Regular,Verde,Norte,206054370,Tamal mix,154.00
2020,Jan,Mexico,Regular,Verde,Norte,206054370,Tamal mix,0.00
2020,Jan,Mexico,Regular,Verde,Norte,206054370,Tamal mix,31.79
2020,Feb,Mexico,Regular,Verde,Norte,206054370,Tamal mix,34.27
2020,Jul,Mexico,Regular,Verde,Norte,206054370,Tamal mix,0.00
2019,Jan,Mexico,Regular,Cajeta,Norte,ABYT055818,Atole mix,1130.90
2019,Sep,Mexico,Regular,Cajeta,Norte,ABYT055818,Atole mix,1500.98
2019,Oct,Mexico,Regular,Cajeta,Norte,ABYT055818,Atole mix,546.28
2019,Feb,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,7460.11
2019,Oct,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,58352.27
2020,Mar,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,0.00
2020,Mar,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,47063.52
2020,May,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,60850.07
2020,May,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,0.00
2020,Jul,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,2969.01
2020,Jul,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,58849.06
2020,Aug,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,9557.85
2020,Jul,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,0.00
2019,Jan,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,-721.48
2019,Feb,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,0.00
2020,Jun,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,0.00
2020,Jul,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,33346.39
2019,Apr,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,23936.48
2019,May,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,0.00
2020,Mar,Mexico,Low-Calorie,Verde,Norte,206054370,Tamal mix,0.00
2020,Jun,Mexico,Low-Calorie,Verde,Norte,206054370,Tamal mix,10166.96
2019,Feb,Mexico,Regular,Mole,Norte,206051447,Tamal mix,0.00
2019,Feb,Mexico,Regular,Mole,Norte,206051447,Tamal mix,0.00
2019,Mar,Mexico,Regular,Mole,Norte,206051447,Tamal mix,0.50
2019,Mar,Mexico,Regular,Mole,Norte,206051447,Tamal mix,6900.28
2019,Apr,Mexico,Regular,Mole,Norte,206051447,Tamal mix,0.00
2019,Apr,Mexico,Regular,Mole,Norte,206051447,Tamal mix,6396.97
2019,May,Mexico,Regular,Mole,Norte,206051447,Tamal mix,0.00
2019,Jun,Mexico,Regular,Mole,Norte,206051447,Tamal mix,0.00
2019,Jun,Mexico,Regular,Mole,Norte,206051447,Tamal mix,9605.62
2019,Jul,Mexico,Regular,Mole,Norte,206051447,Tamal mix,6972.88
2019,Aug,Mexico,Regular,Mole,Norte,206051447,Tamal mix,1577.32
2019,Sep,Mexico,Regular,Mole,Norte,206051447,Tamal mix,0.00
2019,Oct,Mexico,Regular,Mole,Norte,206051447,Tamal mix,0.00
2019,Oct,Mexico,Regular,Mole,Norte,206051447,Tamal mix,1445.58
2019,Oct,Mexico,Regular,Mole,Norte,206051447,Tamal mix,7483.49
2019,Oct,Mexico,Regular,Mole,Norte,206051447,Tamal mix,0.00
2019,Oct,Mexico,Regular,Mole,Norte,206051447,Tamal mix,1316.13
2019,Oct,Mexico,Regular,Mole,Norte,206051447,Tamal mix,0.00
2019,Nov,Mexico,Regular,Mole,Norte,206051447,Tamal mix,12365.52
2019,Nov,Mexico,Regular,Mole,Norte,206051447,Tamal mix,49.83
2019,Dec,Mexico,Regular,Mole,Norte,206051447,Tamal mix,0.00
2019,Dec,Mexico,Regular,Mole,Norte,206051447,Tamal mix,24.99
2020,Feb,Mexico,Regular,Mole,Norte,206051447,Tamal mix,0.00
2020,Feb,Mexico,Regular,Mole,Norte,206051447,Tamal mix,0.00
2020,Mar,Mexico,Regular,Mole,Norte,206051447,Tamal mix,0.00
2020,Mar,Mexico,Regular,Mole,Norte,206051447,Tamal mix,18.08
2020,Apr,Mexico,Regular,Mole,Norte,206051447,Tamal mix,1086.72
2020,May,Mexico,Regular,Mole,Norte,206051447,Tamal mix,2422.13
2020,Jun,Mexico,Regular,Mole,Norte,206051447,Tamal mix,203.70
2020,Jun,Mexico,Regular,Mole,Norte,206051447,Tamal mix,5466.98
2020,Jun,Mexico,Regular,Mole,Norte,206051447,Tamal mix,1181.67
2020,Jul,Mexico,Regular,Mole,Norte,206051447,Tamal mix,2949.50
2020,Jul,Mexico,Regular,Mole,Norte,206051447,Tamal mix,-0.02
2020,Aug,Mexico,Regular,Mole,Norte,206051447,Tamal mix,366.07
2020,Aug,Mexico,Regular,Mole,Norte,206051447,Tamal mix,202.80
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,6738.63
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2019,Feb,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2019,Feb,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2019,Feb,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.53
2019,Feb,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,16641.43
2019,Feb,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,14679.21
2019,Mar,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,-33.29
2019,Mar,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,1.69
2019,Apr,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2019,Apr,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,454.41
2019,Apr,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,2359.11
2019,Apr,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,22746.74
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,186377.97
2019,Jun,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,110184.09
2019,Jun,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2019,Jul,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2019,Jul,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,1255.37
2019,Jul,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2019,Jul,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,143.71
2019,Jul,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,5501.23
2019,Aug,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2019,Aug,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,1078.24
2019,Aug,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,19021.00
2019,Aug,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2019,Aug,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2019,Aug,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,222714.25
2019,Sep,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,-0.09
2019,Sep,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,21178.53
2019,Sep,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,8432.48
2019,Sep,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2019,Sep,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2019,Sep,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2019,Oct,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2019,Oct,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,17868.85
2019,Oct,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,10172.64
2019,Oct,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2019,Oct,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,15484.63
2019,Oct,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2019,Oct,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2019,Oct,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,2716.27
2019,Nov,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2019,Nov,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,90965.79
2019,Nov,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2019,Nov,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2019,Nov,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,7422.07
2019,Nov,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,14528.19
2019,Dec,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2019,Dec,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,91.51
2019,Mar,Mexico,Regular,Mole,Norte,206051447,Tamal mix,693.31
2019,May,Mexico,Regular,Mole,Norte,206051447,Tamal mix,4656.29
2019,Jun,Mexico,Regular,Mole,Norte,206051447,Tamal mix,778.90
2019,Jul,Mexico,Regular,Mole,Norte,206051447,Tamal mix,727.54
2019,Aug,Mexico,Regular,Mole,Norte,206051447,Tamal mix,4818.91
2019,Oct,Mexico,Regular,Mole,Norte,206051447,Tamal mix,0.00
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,-1752.06
2019,Jun,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,2687.64
2019,Aug,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2019,Sep,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,2251.11
2019,Oct,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2019,Oct,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2020,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,659.07
2020,Jun,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2019,Feb,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,0.00
2019,Nov,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,2.54
2020,Aug,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,4572.74
2020,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,72900.52
2020,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.02
2020,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.44
2020,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,11307.76
2020,Feb,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2020,Mar,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2020,Mar,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,89201.03
2020,Mar,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2020,Mar,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,9772.45
2020,Mar,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2020,Mar,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2020,Mar,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,16018.96
2020,Apr,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2020,Apr,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2020,Apr,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,3938.20
2020,Apr,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,5819.82
2020,Apr,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2020,Apr,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,8558.91
2020,Apr,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2020,Apr,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2020,Apr,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,14713.83
2020,Apr,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
2020,Apr,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.00
